chemin, class, classes_LOC, classe_CLOL, classe_DC, WMC, classe_BC
src\main\java\org\jfree\chart\labels\StandardCategoryItemLabelGenerator.java, StandardCategoryItemLabelGenerator, 133, 87, 0.6541353383458647, 8.0, 0.08176691729323309
src\main\java\org\jfree\chart\labels\StandardCategorySeriesLabelGenerator.java, StandardCategorySeriesLabelGenerator, 144, 91, 0.6319444444444444, 13.0, 0.04861111111111111
src\main\java\org\jfree\chart\labels\StandardCategoryToolTipGenerator.java, StandardCategoryToolTipGenerator, 119, 78, 0.6554621848739496, 6.0, 0.1092436974789916
src\main\java\org\jfree\chart\labels\StandardCrosshairLabelGenerator.java, StandardCrosshairLabelGenerator, 137, 81, 0.5912408759124088, 11.0, 0.05374917053749171
src\main\java\org\jfree\chart\labels\StandardFlowLabelGenerator.java, StandardFlowLabelGenerator, 115, 69, 0.6, 8.0, 0.075
src\main\java\org\jfree\chart\labels\StandardPieSectionLabelGenerator.java, StandardPieSectionLabelGenerator, 230, 146, 0.6347826086956522, 15.0, 0.042318840579710144
src\main\java\org\jfree\chart\labels\StandardPieToolTipGenerator.java, StandardPieToolTipGenerator, 129, 93, 0.7209302325581395, 8.0, 0.09011627906976744
src\main\java\org\jfree\chart\labels\StandardXYItemLabelGenerator.java, StandardXYItemLabelGenerator, 173, 116, 0.6705202312138728, 10.0, 0.06705202312138728
src\main\java\org\jfree\chart\labels\StandardXYSeriesLabelGenerator.java, StandardXYSeriesLabelGenerator, 151, 97, 0.6423841059602649, 12.0, 0.05353200883002207
src\main\java\org\jfree\chart\labels\StandardXYToolTipGenerator.java, StandardXYToolTipGenerator, 174, 116, 0.6666666666666666, 10.0, 0.06666666666666667
src\main\java\org\jfree\chart\labels\StandardXYZToolTipGenerator.java, StandardXYZToolTipGenerator, 231, 123, 0.5324675324675324, 17.0, 0.03132161955691367
src\main\java\org\jfree\chart\labels\SymbolicXYItemLabelGenerator.java, SymbolicXYItemLabelGenerator, 156, 85, 0.5448717948717948, 13.0, 0.041913214990138066
src\main\java\org\jfree\chart\labels\XYItemLabelGenerator.java, XYItemLabelGenerator, 54, 44, 0.8148148148148148, 1.0, 0.8148148148148148
src\main\java\org\jfree\chart\labels\XYSeriesLabelGenerator.java, XYSeriesLabelGenerator, 57, 47, 0.8245614035087719, 1.0, 0.8245614035087719
src\main\java\org\jfree\chart\labels\XYToolTipGenerator.java, XYToolTipGenerator, 53, 43, 0.8113207547169812, 1.0, 0.8113207547169812
src\main\java\org\jfree\chart\labels\XYZToolTipGenerator.java, XYZToolTipGenerator, 53, 43, 0.8113207547169812, 1.0, 0.8113207547169812
src\main\java\org\jfree\chart\legend\LegendGraphic.java, LegendGraphic, 683, 371, 0.5431918008784773, 70.0, 0.0077598828696925325
src\main\java\org\jfree\chart\legend\LegendItem.java, LegendItem, 983, 646, 0.6571719226856562, 77.0, 0.008534700294618912
src\main\java\org\jfree\chart\legend\LegendItemBlockContainer.java, LegendItemBlockContainer, 170, 108, 0.6352941176470588, 13.0, 0.048868778280542986
src\main\java\org\jfree\chart\legend\LegendItemCollection.java, LegendItemCollection, 142, 87, 0.6126760563380281, 13.0, 0.04712892741061755
src\main\java\org\jfree\chart\legend\LegendItemSource.java, LegendItemSource, 50, 40, 0.8, 1.0, 0.8
src\main\java\org\jfree\chart\legend\LegendRenderingOrder.java, LegendRenderingOrder, 45, 35, 0.7777777777777778, 1.0, 0.7777777777777778
src\main\java\org\jfree\chart\legend\LegendTitle.java, LegendTitle, 617, 302, 0.48946515397082657, 64.0, 0.007647893030794165
src\main\java\org\jfree\chart\legend\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\legend\PaintScaleLegend.java, PaintScaleLegend, 662, 290, 0.4380664652567976, 72.0, 0.006084256461899967
src\main\java\org\jfree\chart\plot\CategoryCrosshairState.java, CategoryCrosshairState, 157, 88, 0.5605095541401274, 12.0, 0.04670912951167728
src\main\java\org\jfree\chart\plot\CategoryMarker.java, CategoryMarker, 174, 103, 0.5919540229885057, 14.0, 0.04228243021346469
src\main\java\org\jfree\chart\plot\CategoryPlot.java, CategoryPlot, 4523, 2200, 0.4864028299801017, 522.0, 9.318061877013442E-4
src\main\java\org\jfree\chart\plot\CenterTextMode.java, CenterTextMode, 47, 36, 0.7659574468085106, 1.0, 0.7659574468085106
src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java, CombinedDomainCategoryPlot, 613, 252, 0.4110929853181077, 67.0, 0.006135716198777726
src\main\java\org\jfree\chart\plot\CombinedDomainXYPlot.java, CombinedDomainXYPlot, 691, 297, 0.42981186685962375, 81.0, 0.005306319343945972
src\main\java\org\jfree\chart\plot\CombinedRangeCategoryPlot.java, CombinedRangeCategoryPlot, 515, 206, 0.4, 59.0, 0.006779661016949153
src\main\java\org\jfree\chart\plot\CombinedRangeXYPlot.java, CombinedRangeXYPlot, 646, 284, 0.43962848297213625, 74.0, 0.005940925445569409
src\main\java\org\jfree\chart\plot\Crosshair.java, Crosshair, 674, 399, 0.5919881305637982, 57.0, 0.010385756676557863
src\main\java\org\jfree\chart\plot\CrosshairState.java, CrosshairState, 324, 225, 0.6944444444444444, 27.0, 0.025720164609053495
src\main\java\org\jfree\chart\plot\DatasetRenderingOrder.java, DatasetRenderingOrder, 60, 50, 0.8333333333333334, 1.0, 0.8333333333333334
src\main\java\org\jfree\chart\plot\DefaultDrawingSupplier.java, DefaultDrawingSupplier, 463, 247, 0.5334773218142549, 45.0, 0.01185505159587233
src\main\java\org\jfree\chart\plot\DialShape.java, DialShape, 48, 37, 0.7708333333333334, 1.0, 0.7708333333333334
src\main\java\org\jfree\chart\plot\DrawingSupplier.java, DrawingSupplier, 88, 71, 0.8068181818181818, 1.0, 0.8068181818181818
src\main\java\org\jfree\chart\plot\FastScatterPlot.java, FastScatterPlot, 974, 513, 0.526694045174538, 85.0, 0.006196400531465153
src\main\java\org\jfree\chart\plot\IntervalMarker.java, IntervalMarker, 197, 122, 0.6192893401015228, 16.0, 0.038705583756345176
src\main\java\org\jfree\chart\plot\Marker.java, Marker, 603, 375, 0.6218905472636815, 56.0, 0.011105188343994312
src\main\java\org\jfree\chart\plot\MeterInterval.java, MeterInterval, 198, 122, 0.6161616161616161, 16.0, 0.03851010101010101
src\main\java\org\jfree\chart\plot\MeterPlot.java, MeterPlot, 1163, 601, 0.5167669819432502, 109.0, 0.004740981485717892
src\main\java\org\jfree\chart\plot\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\plot\Pannable.java, Pannable, 80, 64, 0.8, 1.0, 0.8
src\main\java\org\jfree\chart\plot\Plot.java, Plot, 1319, 738, 0.5595147839272175, 141.0, 0.003968189956930621
src\main\java\org\jfree\chart\plot\PlotOrientation.java, PlotOrientation, 65, 55, 0.8461538461538461, 3.0, 0.28205128205128205
src\main\java\org\jfree\chart\plot\PlotRenderingInfo.java, PlotRenderingInfo, 264, 154, 0.5833333333333334, 25.0, 0.023333333333333334
src\main\java\org\jfree\chart\plot\PlotState.java, PlotState, 61, 45, 0.7377049180327869, 3.0, 0.24590163934426232
src\main\java\org\jfree\chart\plot\PolarAxisLocation.java, PolarAxisLocation, 62, 46, 0.7419354838709677, 1.0, 0.7419354838709677
src\main\java\org\jfree\chart\plot\PolarPlot.java, PolarPlot, 1841, 921, 0.5002715915263444, 207.0, 0.002416770973557219
src\main\java\org\jfree\chart\plot\RingPlot.java, RingPlot, 630, 315, 0.5, 60.0, 0.008333333333333333
src\main\java\org\jfree\chart\plot\SeriesRenderingOrder.java, SeriesRenderingOrder, 58, 48, 0.8275862068965517, 1.0, 0.8275862068965517
src\main\java\org\jfree\chart\plot\SpiderWebPlot.java, SpiderWebPlot, 1281, 681, 0.531615925058548, 124.0, 0.004287225202085065
src\main\java\org\jfree\chart\plot\ThermometerPlot.java, ThermometerPlot, 1444, 816, 0.5650969529085873, 144.0, 0.003924284395198523
src\main\java\org\jfree\chart\plot\ValueAxisPlot.java, ValueAxisPlot, 53, 42, 0.7924528301886793, 1.0, 0.7924528301886793
src\main\java\org\jfree\chart\plot\ValueMarker.java, ValueMarker, 135, 90, 0.6666666666666666, 10.0, 0.06666666666666667
src\main\java\org\jfree\chart\plot\WaferMapPlot.java, WaferMapPlot, 389, 182, 0.46786632390745503, 33.0, 0.014177767391135
src\main\java\org\jfree\chart\plot\XYCrosshairState.java, XYCrosshairState, 52, 41, 0.7884615384615384, 2.0, 0.3942307692307692
src\main\java\org\jfree\chart\plot\XYPlot.java, XYPlot, 4981, 2382, 0.4782172254567356, 600.0, 7.970287090945594E-4
src\main\java\org\jfree\chart\plot\Zoomable.java, Zoomable, 151, 128, 0.847682119205298, 1.0, 0.847682119205298
src\main\java\org\jfree\chart\plot\compass\ArrowNeedle.java, ArrowNeedle, 156, 76, 0.48717948717948717, 12.0, 0.0405982905982906
src\main\java\org\jfree\chart\plot\compass\CompassPlot.java, CompassPlot, 776, 392, 0.5051546391752577, 75.0, 0.006735395189003436
src\main\java\org\jfree\chart\plot\compass\LineNeedle.java, LineNeedle, 110, 67, 0.6090909090909091, 7.0, 0.08701298701298701
src\main\java\org\jfree\chart\plot\compass\LongNeedle.java, LongNeedle, 161, 72, 0.4472049689440994, 12.0, 0.037267080745341616
src\main\java\org\jfree\chart\plot\compass\MeterNeedle.java, MeterNeedle, 376, 220, 0.5851063829787234, 39.0, 0.015002727768685217
src\main\java\org\jfree\chart\plot\compass\MiddlePinNeedle.java, MiddlePinNeedle, 132, 69, 0.5227272727272727, 9.0, 0.05808080808080808
src\main\java\org\jfree\chart\plot\compass\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\plot\compass\PinNeedle.java, PinNeedle, 130, 69, 0.5307692307692308, 9.0, 0.05897435897435897
src\main\java\org\jfree\chart\plot\compass\PlumNeedle.java, PlumNeedle, 120, 67, 0.5583333333333333, 8.0, 0.06979166666666667
src\main\java\org\jfree\chart\plot\compass\PointerNeedle.java, PointerNeedle, 140, 68, 0.4857142857142857, 11.0, 0.04415584415584416
src\main\java\org\jfree\chart\plot\compass\ShipNeedle.java, ShipNeedle, 119, 68, 0.5714285714285714, 8.0, 0.07142857142857142
src\main\java\org\jfree\chart\plot\compass\WindNeedle.java, WindNeedle, 109, 63, 0.5779816513761468, 8.0, 0.07224770642201835
src\main\java\org\jfree\chart\plot\dial\AbstractDialLayer.java, AbstractDialLayer, 193, 120, 0.6217616580310881, 15.0, 0.04145077720207254
src\main\java\org\jfree\chart\plot\dial\ArcDialFrame.java, ArcDialFrame, 467, 243, 0.5203426124197003, 35.0, 0.014866931783420008
src\main\java\org\jfree\chart\plot\dial\DialBackground.java, DialBackground, 242, 140, 0.5785123966942148, 17.0, 0.03403014098201264
src\main\java\org\jfree\chart\plot\dial\DialCap.java, DialCap, 305, 172, 0.5639344262295082, 22.0, 0.02563338301043219
src\main\java\org\jfree\chart\plot\dial\DialFrame.java, DialFrame, 59, 47, 0.7966101694915254, 1.0, 0.7966101694915254
src\main\java\org\jfree\chart\plot\dial\DialLayer.java, DialLayer, 102, 83, 0.8137254901960784, 1.0, 0.8137254901960784
src\main\java\org\jfree\chart\plot\dial\DialLayerChangeEvent.java, DialLayerChangeEvent, 62, 48, 0.7741935483870968, 3.0, 0.25806451612903225
src\main\java\org\jfree\chart\plot\dial\DialLayerChangeListener.java, DialLayerChangeListener, 51, 41, 0.803921568627451, 1.0, 0.803921568627451
src\main\java\org\jfree\chart\plot\dial\DialPlot.java, DialPlot, 752, 377, 0.5013297872340425, 78.0, 0.006427304964539007
src\main\java\org\jfree\chart\plot\dial\DialPointer.java, DialPointer, 562, 299, 0.5320284697508897, 26.0, 0.020462633451957295
src\main\java\org\jfree\chart\plot\dial\DialScale.java, DialScale, 63, 53, 0.8412698412698413, 1.0, 0.8412698412698413
src\main\java\org\jfree\chart\plot\dial\DialTextAnnotation.java, DialTextAnnotation, 361, 215, 0.5955678670360111, 28.0, 0.021270280965571823
src\main\java\org\jfree\chart\plot\dial\DialValueIndicator.java, DialValueIndicator, 690, 403, 0.5840579710144927, 59.0, 0.009899287644313436
src\main\java\org\jfree\chart\plot\dial\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\plot\dial\StandardDialFrame.java, StandardDialFrame, 322, 174, 0.5403726708074534, 23.0, 0.02349446394815015
src\main\java\org\jfree\chart\plot\dial\StandardDialRange.java, StandardDialRange, 391, 217, 0.5549872122762148, 33.0, 0.01681779431140045
src\main\java\org\jfree\chart\plot\dial\StandardDialScale.java, StandardDialScale, 918, 508, 0.5533769063180828, 79.0, 0.007004770966051681
src\main\java\org\jfree\chart\plot\flow\FlowPlot.java, FlowPlot, 755, 322, 0.42649006622516555, 89.0, 0.004792023216013096
src\main\java\org\jfree\chart\plot\flow\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\plot\pie\AbstractPieLabelDistributor.java, AbstractPieLabelDistributor, 96, 70, 0.7291666666666666, 6.0, 0.12152777777777778
src\main\java\org\jfree\chart\plot\pie\MultiplePiePlot.java, MultiplePiePlot, 574, 242, 0.42160278745644597, 60.0, 0.007026713124274099
src\main\java\org\jfree\chart\plot\pie\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\plot\pie\PieLabelDistributor.java, PieLabelDistributor, 198, 91, 0.4595959595959596, 27.0, 0.017022072577628135
src\main\java\org\jfree\chart\plot\pie\PieLabelLinkStyle.java, PieLabelLinkStyle, 48, 37, 0.7708333333333334, 1.0, 0.7708333333333334
src\main\java\org\jfree\chart\plot\pie\PieLabelRecord.java, PieLabelRecord, 253, 158, 0.6245059288537549, 29.0, 0.021534687201853617
src\main\java\org\jfree\chart\plot\pie\PiePlot.java, PiePlot, 2921, 1478, 0.5059910989387196, 271.0, 0.0018671258263421389
src\main\java\org\jfree\chart\plot\pie\PiePlotState.java, PiePlotState, 239, 183, 0.7656903765690377, 22.0, 0.03480410802586535
src\main\java\org\jfree\chart\renderer\AbstractRenderer.java, AbstractRenderer, 2774, 1665, 0.6002162941600577, 276.0, 0.0021746967179712235
src\main\java\org\jfree\chart\renderer\AreaRendererEndType.java, AreaRendererEndType, 58, 47, 0.8103448275862069, 1.0, 0.8103448275862069
src\main\java\org\jfree\chart\renderer\DefaultPolarItemRenderer.java, DefaultPolarItemRenderer, 840, 373, 0.444047619047619, 82.0, 0.005415214866434378
src\main\java\org\jfree\chart\renderer\GrayPaintScale.java, GrayPaintScale, 203, 122, 0.6009852216748769, 18.0, 0.033388067870826495
src\main\java\org\jfree\chart\renderer\LookupPaintScale.java, LookupPaintScale, 344, 184, 0.5348837209302325, 33.0, 0.01620859760394644
src\main\java\org\jfree\chart\renderer\NotOutlierException.java, NotOutlierException, 57, 46, 0.8070175438596491, 2.0, 0.40350877192982454
src\main\java\org\jfree\chart\renderer\Outlier.java, Outlier, 196, 124, 0.6326530612244898, 18.0, 0.035147392290249435
src\main\java\org\jfree\chart\renderer\OutlierList.java, OutlierList, 156, 108, 0.6923076923076923, 12.0, 0.05769230769230769
src\main\java\org\jfree\chart\renderer\OutlierListCollection.java, OutlierListCollection, 157, 106, 0.6751592356687898, 13.0, 0.051935325820676136
src\main\java\org\jfree\chart\renderer\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\renderer\PaintScale.java, PaintScale, 73, 60, 0.821917808219178, 1.0, 0.821917808219178
src\main\java\org\jfree\chart\renderer\PolarItemRenderer.java, PolarItemRenderer, 182, 142, 0.7802197802197802, 1.0, 0.7802197802197802
src\main\java\org\jfree\chart\renderer\RendererState.java, RendererState, 103, 70, 0.6796116504854369, 8.0, 0.08495145631067962
src\main\java\org\jfree\chart\renderer\RendererUtils.java, RendererUtils, 247, 89, 0.3603238866396761, 30.0, 0.012010796221322537
src\main\java\org\jfree\chart\renderer\WaferMapRenderer.java, WaferMapRenderer, 344, 161, 0.4680232558139535, 42.0, 0.011143410852713179
src\main\java\org\jfree\chart\renderer\category\AbstractCategoryItemRenderer.java, AbstractCategoryItemRenderer, 1542, 652, 0.42282749675745784, 136.0, 0.0031090257114518957
src\main\java\org\jfree\chart\renderer\category\AreaRenderer.java, AreaRenderer, 299, 108, 0.3612040133779264, 30.0, 0.012040133779264214
src\main\java\org\jfree\chart\renderer\category\BarPainter.java, BarPainter, 84, 68, 0.8095238095238095, 1.0, 0.8095238095238095
src\main\java\org\jfree\chart\renderer\category\BarRenderer.java, BarRenderer, 1200, 539, 0.44916666666666666, 121.0, 0.003712121212121212
src\main\java\org\jfree\chart\renderer\category\BoxAndWhiskerRenderer.java, BoxAndWhiskerRenderer, 1012, 426, 0.4209486166007905, 94.0, 0.0044781767723488354
src\main\java\org\jfree\chart\renderer\category\CategoryItemRenderer.java, CategoryItemRenderer, 1439, 1264, 0.8783877692842251, 1.0, 0.8783877692842251
src\main\java\org\jfree\chart\renderer\category\CategoryItemRendererState.java, CategoryItemRendererState, 186, 126, 0.6774193548387096, 17.0, 0.03984819734345351
src\main\java\org\jfree\chart\renderer\category\CategoryStepRenderer.java, CategoryStepRenderer, 324, 151, 0.4660493827160494, 28.0, 0.016644620811287477
src\main\java\org\jfree\chart\renderer\category\DefaultCategoryItemRenderer.java, DefaultCategoryItemRenderer, 52, 40, 0.7692307692307693, 1.0, 0.7692307692307693
src\main\java\org\jfree\chart\renderer\category\GanttRenderer.java, GanttRenderer, 555, 209, 0.37657657657657656, 51.0, 0.007383854442677972
src\main\java\org\jfree\chart\renderer\category\GradientBarPainter.java, GradientBarPainter, 340, 142, 0.4176470588235294, 27.0, 0.015468409586056645
src\main\java\org\jfree\chart\renderer\category\GroupedStackedBarRenderer.java, GroupedStackedBarRenderer, 332, 115, 0.3463855421686747, 30.0, 0.011546184738955823
src\main\java\org\jfree\chart\renderer\category\IntervalBarRenderer.java, IntervalBarRenderer, 220, 101, 0.4590909090909091, 18.0, 0.025505050505050506
src\main\java\org\jfree\chart\renderer\category\LayeredBarRenderer.java, LayeredBarRenderer, 428, 148, 0.34579439252336447, 52.0, 0.0066498921639108555
src\main\java\org\jfree\chart\renderer\category\LevelRenderer.java, LevelRenderer, 403, 189, 0.46898263027295284, 29.0, 0.016171814836998373
src\main\java\org\jfree\chart\renderer\category\LineAndShapeRenderer.java, LineAndShapeRenderer, 774, 403, 0.520671834625323, 78.0, 0.006675279931093884
src\main\java\org\jfree\chart\renderer\category\MinMaxCategoryRenderer.java, MinMaxCategoryRenderer, 493, 248, 0.5030425963488844, 40.0, 0.01257606490872211
src\main\java\org\jfree\chart\renderer\category\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
